,Store Number,City,2015 Sales,2015 Sales mean,County Number,Price Per Liter mean,2015 Volume Sold Liters mean,2015 Volume Sold Liters,Zip Code,2015 Profit Margin mean,2015 Sales Q1,First Date,Last Date
367,3963,COUNCIL BLUFFS,1023.52,2.41396226415,14750.81,34.7896462264,78.0,17.5916640797,51501,11.6042216981,4032.91,2015-01-06,2016-03-29
368,3964,SIOUX RAPIDS,619.22,4.33020979021,7190.41,50.2825874126,11.0,13.3451118562,50585,16.848951049,2144.54,2015-01-05,2016-03-28
369,3968,MONROE,352.25,6.40454545455,4695.59,85.3743636364,50.0,14.8768917749,50170,28.5121818182,694.26,2015-01-05,2016-02-01
370,3970,NEVADA,541.61,4.70965217391,7189.92,62.5210434783,85.0,17.0633426501,50201,20.9155652174,1631.83,2015-01-07,2016-03-30
371,3972,HUBBARD,408.12,6.69049180328,3876.58,63.5504918033,42.0,13.2457825917,50122,21.3549180328,462.58,2015-01-05,2016-03-28
372,3973,AMES,1259.75,8.74826388889,14837.35,103.037152778,85.0,16.9377083333,50014,34.3657638889,5980.0,2015-01-06,2016-03-29
373,3980,IOWA CITY,4342.5,11.8002717391,61060.5,165.925271739,52.0,15.1510468427,52246,55.4864673913,12531.36,2015-01-07,2016-03-30
374,3981,SIOUX CENTER,2562.0,12.0849056604,37057.56,174.799811321,84.0,16.0400404313,51250,58.4083018868,7297.14,2015-01-05,2016-03-28
375,3986,SIOUX CITY,2083.49,6.16417159763,33925.38,100.370946746,97.0,19.4356790089,51101,33.4992307692,7878.25,2015-01-05,2016-03-28
376,3987,ALGONA,1969.52,10.8813259669,25765.52,142.350939227,55.0,17.262145488,50511,47.7008287293,3848.2,2015-01-08,2016-03-31
377,3989,CHEROKEE,1055.21,7.32784722222,14416.42,100.114027778,18.0,15.9631330737,51012,33.4506944444,3076.96,2015-01-07,2015-02-25
378,3990,OSKALOOSA,2316.74,4.82654166667,33335.34,69.448625,62.0,20.2819148914,52577,23.2161041667,7278.46,2015-01-07,2016-03-30
379,3993,WATERLOO,1530.72,6.09848605578,28992.83,115.509282869,7.0,21.7761181011,50701,38.5464940239,5680.49,2015-01-07,2016-03-30
380,3995,CEDAR FALLS,3022.0,15.4183673469,43059.99,219.693826531,7.0,18.0724854227,50613,73.3123469388,10739.71,2015-01-07,2016-03-23
381,3997,OSCEOLA,1107.0,13.3373493976,14799.54,178.307710843,20.0,14.82356856,50213,59.5308433735,2734.98,2015-01-07,2016-03-30
382,4000,WOODBINE,449.2,3.65203252033,6444.7,52.3959349593,43.0,15.2271738289,51579,17.4930081301,1499.72,2015-01-05,2016-03-28
383,4001,CARROLL,1919.25,13.5158450704,23931.66,168.532816901,14.0,14.244674715,51401,56.4016901408,5343.78,2015-01-06,2016-03-29
384,4004,AMES,3094.5,12.89375,41235.72,171.8155,85.0,15.1873055556,50010,57.434,7689.42,2015-01-07,2016-03-30
385,4006,LARCHWOOD,752.25,11.9404761905,11546.42,183.276507937,60.0,16.6863340892,51241,61.1679365079,3116.64,2015-01-13,2016-03-29
386,4008,ANTHON,769.93,5.23761904762,9452.11,64.3000680272,97.0,15.5975530237,51004,21.5057823129,1891.05,2015-01-07,2016-03-30
387,4010,GLENWOOD,587.25,9.62704918033,6845.82,112.226557377,65.0,12.3954957065,51534,37.4547540984,1366.74,2015-01-07,2016-03-30
388,4011,ALBIA,1172.17,7.71164473684,16557.65,108.931907895,68.0,16.829838824,52531,36.3597368421,4273.14,2015-01-08,2016-03-29
389,4013,TIPTON,733.5,10.7867647059,11077.08,162.898235294,16.0,16.7857913165,52772,54.3452941176,1210.56,2015-01-05,2016-03-30
390,4014,DENISON,1565.7,10.7239726027,21490.96,147.198356164,24.0,14.9926647097,51442,49.2597945205,4378.48,2015-01-05,2016-03-28
391,4015,AMES,2370.0,16.9285714286,28580.48,204.146285714,85.0,16.4441564626,50010,68.248,5421.54,2015-01-07,2016-03-29
392,4016,CONRAD,320.88,5.5324137931,3709.55,63.9577586207,38.0,15.2652121684,50621,21.4587931034,775.66,2015-01-06,2016-03-29
393,4018,GLADBROOK,278.25,4.96875,3213.47,57.3833928571,48.0,13.7704676871,50635,19.1417857143,582.7,2015-01-07,2016-03-30
394,4019,MANCHESTER,2148.0,13.5094339623,27067.2,170.233962264,28.0,14.638065289,52057,56.9645283019,4521.42,2015-01-15,2016-03-31
395,4021,FAIRFIELD,1451.4,9.74093959732,20316.54,136.35261745,51.0,15.3099968041,52556,45.4872483221,3220.86,2015-01-06,2015-03-12
396,4023,BOONE,1668.0,10.2331288344,23959.8,146.992638037,8.0,15.2768331873,50036,49.2077300613,5830.92,2015-01-07,2015-12-29
397,4024,IOWA FALLS,867.0,12.3857142857,11173.1,159.615714286,42.0,16.382122449,50126,53.3245714286,2709.24,2015-01-26,2016-03-21
398,4025,BELLE PLAINE,701.45,5.1200729927,7568.84,55.2470072993,6.0,15.54955206,52208,18.4570072993,1226.32,2015-01-13,2015-11-12
399,4027,CENTERVILLE,1233.0,10.4491525424,15417.66,130.658135593,4.0,13.1810371267,52544,43.743559322,4314.66,2015-01-07,2016-03-30
400,4034,POSTVILLE,273.8,8.83225806452,2923.33,94.3009677419,3.0,13.5258064516,52162,31.4406451613,275.79,2015-01-06,2016-03-29
401,4042,GLENWOOD,224.25,9.34375,3990.9,166.2875,65.0,29.2890277778,51534,55.4820833333,1877.56,2015-01-07,2016-03-30
402,4046,CENTERVILLE,435.57,3.32496183206,5127.31,39.1397709924,4.0,15.3221306128,52544,13.0682442748,530.33,2015-01-07,2016-03-30
403,4051,MAQUOKETA,2345.25,21.1283783784,22808.58,205.482702703,49.0,12.567022737,52060,70.5802702703,2330.43,2015-01-06,2016-03-29
404,4057,DES MOINES,2238.1,8.22830882353,45577.42,167.564044118,77.0,27.4736576084,50316,55.8756985294,7995.22,2015-01-07,2016-03-30
405,4062,DES MOINES,1636.71,4.9899695122,31916.59,97.3066768293,77.0,22.9464685809,50314,32.4550914634,10364.64,2015-01-08,2016-03-31
406,4067,WELLMAN,823.99,4.11995,10487.18,52.4359,90.0,17.7198684524,52356,17.62935,1907.68,2015-01-08,2016-03-31
407,4068,WEST DES MOINES,1146.73,4.31101503759,19787.8,74.3902255639,77.0,20.8851734364,50265,24.8209398496,4530.93,2015-01-08,2016-03-10
408,4069,OTTUMWA,960.0,15.4838709677,19921.06,321.307419355,90.0,16.3273655914,52501,107.501129032,1035.2,2015-01-05,2016-03-28
409,4070,BELLE PLAINE,1540.74,8.19542553191,19144.09,101.830265957,6.0,18.1905091185,52208,34.0257446809,4293.11,2015-01-08,2016-03-31
410,4073,FOREST CITY,3956.74,12.3262928349,46202.84,143.934080997,95.0,14.3509579439,50436,48.0901557632,7508.99,2015-01-07,2016-03-30
411,4077,WATERLOO,785.5,6.23412698413,16559.96,131.428253968,7.0,23.8743915344,50703,43.8332539683,4665.76,2015-01-06,2016-03-22
412,4081,STORY CITY,695.5,6.75242718447,7511.9,72.9310679612,85.0,12.4227600555,50248,24.4197087379,1742.96,2015-01-07,2016-02-24
413,4083,ANKENY,2335.37,9.93774468085,30771.23,130.941404255,77.0,16.844077001,50021,44.0173191489,5822.39,2015-01-13,2016-03-29
414,4084,ANKENY,1470.5,11.0563909774,17843.37,134.160676692,77.0,15.1218761189,50023,45.1597744361,3584.39,2015-01-07,2016-03-30
415,4090,WINTHROP,248.25,9.54807692308,3783.14,145.505384615,10.0,16.9297252747,50682,48.5696153846,204.18,2015-01-07,2015-04-01
416,4091,CLEAR LAKE,1819.75,9.47786458333,18256.78,95.0873958333,17.0,14.3400570437,50428,31.778125,2317.93,2015-01-08,2016-03-17
417,4092,NORWALK,1741.87,23.2249333333,23610.98,314.813066667,91.0,14.4883111111,50211,105.001866667,3797.62,2015-01-08,2016-03-31
418,4097,SCHLESWIG,695.25,3.84116022099,9918.29,54.7971823204,24.0,16.4196132597,51461,18.3669060773,2280.81,2015-01-06,2016-03-29
419,4098,WASHINGTON,1171.5,10.5540540541,16995.36,153.111351351,92.0,15.0381638782,52353,51.1448648649,3480.96,2015-01-12,2016-03-14
420,4102,AMES,1519.0,8.53370786517,14778.5,83.0252808989,85.0,12.7203986089,50010,28.3416853933,2645.43,2015-01-06,2016-03-29
421,4103,AMES,1165.2,8.69552238806,17187.79,128.267089552,85.0,16.9993212509,50010,42.8497014925,4731.48,2015-01-05,2016-03-28
422,4104,MASON CITY,2619.55,25.6818627451,26620.96,260.989803922,17.0,11.8220961718,50401,89.2240196078,11220.6,2015-01-05,2016-03-28
423,4105,NEVADA,1129.25,5.27686915888,12605.43,58.9038785047,85.0,14.6782109479,50201,19.7135046729,2199.41,2015-01-07,2016-03-30
424,4106,DUBUQUE,648.2,3.92848484848,6393.22,38.7467878788,31.0,15.548791866,52002,12.971030303,1484.89,2015-01-05,2016-03-21
425,4107,BOONE,2558.45,10.1930278884,31116.14,123.968685259,8.0,15.2247846708,50036,41.9621115538,12006.94,2015-01-13,2016-03-29
426,4110,PARKERSBURG,654.0,11.0847457627,7255.65,122.977118644,12.0,11.4877239709,50665,41.1371186441,889.08,2015-01-07,2016-03-30
427,4112,NORTH LIBERTY,913.95,8.96029411765,13860.47,135.886960784,52.0,16.6214845938,52317,45.4731372549,3745.8,2015-01-06,2015-03-17
428,4114,ATLANTIC,938.52,7.00388059701,13719.45,102.383955224,15.0,23.5336060768,50022,34.2203731343,2520.9,2015-01-07,2016-03-30
429,4116,LAKE VIEW,377.75,8.78488372093,5304.84,123.368372093,81.0,19.4611184939,51450,41.1644186047,747.78,2015-01-06,2016-03-29
430,4118,LAKE VIEW,1079.7,8.85,13027.99,106.786803279,81.0,14.1590007806,51450,35.8703278689,2393.95,2015-01-07,2016-03-30
431,4119,CEDAR FALLS,403.0,10.3333333333,7169.42,183.831282051,7.0,19.5919413919,50613,61.2969230769,438.12,2015-01-12,2016-03-21
432,4125,WAPELLO,500.48,3.94078740157,5688.35,44.7901574803,58.0,13.4723322085,52653,14.9498425197,1558.2,2015-01-07,2016-03-30
433,4126,SOLON,1079.75,10.1863207547,15522.81,146.441603774,52.0,15.9795867026,52333,48.8318867925,2272.26,2015-01-06,2015-01-13
434,4129,AMES,3370.91,3.34415674603,68035.93,67.4959623016,85.0,23.0842083301,50010,22.5586507937,13513.26,2015-01-07,2016-03-30
435,4130,KEOSAUQUA,231.0,10.0434782609,3319.86,144.34173913,89.0,14.9772049689,52565,48.3313043478,777.48,2015-01-05,2016-03-28
436,4131,URBANDALE,1021.75,9.91990291262,15754.21,152.953495146,77.0,16.1964863615,50322,51.0853398058,2556.12,2015-01-08,2016-03-31
437,4132,CAMANCHE,943.89,8.35300884956,11899.99,105.309646018,23.0,15.3060865306,52730,35.1375221239,3068.34,2015-01-07,2016-03-30
438,4133,WEBSTER CITY,493.87,7.598,5658.12,87.048,40.0,14.5622252747,50595,29.35,1332.11,2015-01-06,2016-03-29
439,4134,PLEASANTVILLE,575.91,4.23463235294,6911.46,50.8195588235,63.0,16.260744923,50225,16.9826470588,2297.63,2015-01-08,2015-05-14
440,4135,ALTOONA,1676.0,21.4871794872,23304.54,298.776153846,77.0,16.0956288156,50009,100.022564103,2049.99,2015-01-07,2016-03-30
441,4136,GRIMES,1136.1,11.9589473684,16230.81,170.850631579,77.0,15.8564110276,50111,57.1767368421,3001.86,2015-01-08,2016-03-31
442,4137,WAUKEE,1148.0,7.80952380952,15861.67,107.902517007,25.0,16.2617946226,50263,36.1644217687,3254.36,2015-01-06,2016-03-15
443,4138,INDIANOLA,1374.75,9.96195652174,14109.7,102.244202899,91.0,13.6274810214,50125,34.1592753623,2733.12,2015-01-05,2016-03-29
444,4140,DES MOINES,1952.95,14.05,18163.08,130.669640288,77.0,15.5897739661,50313,43.6642446043,3362.92,2015-01-06,2016-03-29
445,4141,DES MOINES,1061.25,18.2974137931,9301.01,160.362241379,77.0,14.4694252874,50320,53.4825862069,1079.47,2015-01-08,2015-02-26
446,4143,LAWLER,532.5,14.3918918919,8854.04,239.298378378,19.0,16.9012870013,52154,79.9318918919,1970.46,2015-01-26,2016-03-28
447,4146,WAVERLY,795.0,4.36813186813,10387.53,57.0743406593,9.0,15.6170381999,50677,19.0692857143,2724.62,2015-01-08,2016-03-31
448,4147,CEDAR FALLS,3340.5,22.7244897959,32616.23,221.879115646,7.0,15.1175121477,50613,75.0782993197,6781.61,2015-01-08,2016-03-31
449,4148,INDEPENDENCE,2545.12,22.3256140351,27538.05,241.561842105,10.0,16.6669663743,50644,82.3385964912,5415.46,2015-01-07,2016-03-30
450,4149,DENISON,414.0,10.0975609756,5449.91,132.924634146,24.0,14.1034610918,51442,44.3392682927,1802.13,2015-01-05,2016-03-28
451,4150,WATERLOO,1675.5,17.0969387755,19349.6,197.444897959,7.0,14.3426239067,50701,65.9380612245,2150.72,2015-01-06,2016-03-29
452,4152,MISSOURI VALLEY,1504.7,3.53215962441,19206.45,45.0855633803,43.0,16.3875924124,51555,15.0931690141,5619.79,2015-01-06,2016-03-29
453,4153,EVANSDALE,847.0,8.82291666667,11324.86,117.967291667,7.0,14.6729365079,50707,39.463125,4594.29,2015-01-08,2016-03-31
454,4154,HIAWATHA,676.25,5.283203125,8060.55,62.973046875,57.0,14.4948028274,52233,21.043125,1227.69,2015-01-07,2016-03-30
455,4155,MARION,1350.6,15.524137931,16012.8,184.055172414,57.0,12.70401341,52302,61.6440229885,1546.6,2015-01-07,2016-03-29
456,4156,OELWEIN,2721.15,17.4432692308,36067.2,231.2,33.0,14.3248641636,50662,77.3316025641,3289.34,2015-01-07,2016-03-30
457,4157,NORTH LIBERTY,987.75,7.59807692308,13380.62,102.927846154,52.0,15.668952381,52317,34.4688461538,2523.01,2015-01-05,2016-03-28
458,4158,CARROLL,2226.0,18.8644067797,21917.16,185.738644068,14.0,14.2659241324,51401,63.2702542373,11056.5,2015-01-07,2015-12-29
459,4159,COUNCIL BLUFFS,1133.25,16.9141791045,13098.9,195.505970149,78.0,14.9987491116,51503,65.2313432836,1635.71,2015-01-05,2016-03-28
460,4160,IOWA CITY,654.9,7.27666666667,8053.0,89.4777777778,52.0,14.652973545,52240,29.9404444444,2053.02,2015-01-07,2016-03-09
461,4161,IOWA CITY,706.5,10.0928571429,8700.88,124.298285714,52.0,14.7582857143,52246,41.7415714286,3295.1,2015-01-07,2016-03-30
462,4162,CEDAR RAPIDS,1434.5,11.662601626,19106.67,155.338780488,57.0,14.6317073171,52404,51.8764227642,4221.63,2015-01-22,2016-03-17
463,4163,STORM LAKE,497.5,6.14197530864,5407.57,66.7601234568,11.0,15.2771017049,50588,22.6198765432,2161.33,2015-01-12,2015-01-12
464,4164,BETTENDORF,1347.61,6.07031531532,18702.54,84.2456756757,82.0,18.4809121057,52722,28.1415315315,3995.0,2015-01-12,2016-03-28
465,4165,ANKENY,751.35,2.44739413681,14093.41,45.9068729642,77.0,22.6436348747,50023,15.3245276873,2733.82,2015-01-05,2016-03-28
466,4166,JESUP,613.25,4.31866197183,7520.6,52.961971831,10.0,15.8448323273,50648,17.7273239437,1920.96,2015-01-07,2016-03-30
467,4167,DUBUQUE,9915.16,10.883819978,167173.55,183.505543359,31.0,20.7304746911,52001,61.2032711306,37422.88,2015-01-12,2016-03-28
468,4169,DES MOINES,542.05,5.89184782609,7964.19,86.5672826087,77.0,19.0812862319,50317,28.8795652174,1768.47,2015-01-06,2016-03-28
469,4170,WEST BRANCH,406.13,2.26888268156,4474.07,24.9948044693,16.0,14.1101056412,52358,8.37698324022,1097.38,2015-01-08,2016-03-31
470,4171,CASCADE,1212.5,11.0227272727,14233.09,129.391727273,31.0,12.7173766234,52033,43.5026363636,4567.46,2015-01-27,2016-03-22
471,4172,ALDEN,629.24,6.91472527473,9031.81,99.2506593407,42.0,16.5811368394,50006,33.1636263736,2448.6,2015-01-07,2016-03-30
472,4173,PAULLINA,391.86,5.02384615385,4794.2,61.4641025641,71.0,15.8230129812,51046,20.5243589744,746.8,2015-01-07,2016-03-16
473,4176,CEDAR RAPIDS,953.75,6.40100671141,12665.97,85.0065100671,57.0,16.4868264621,52405,28.434295302,2942.41,2015-01-13,2016-03-22
474,4177,LE GRAND,501.26,2.19850877193,6812.21,29.8781140351,64.0,17.0001438033,50142,9.99442982456,1793.89,2015-01-06,2016-03-28
475,4180,MARION,1237.82,4.00588996764,16359.94,52.944789644,57.0,19.4454690632,52302,17.6709385113,3581.7,2015-01-05,2016-03-28
476,4182,DYERSVILLE,2018.25,17.25,19569.67,167.262136752,31.0,13.5401546602,52040,57.0374358974,6369.46,2015-01-08,2016-03-17
477,4183,DECORAH,1647.75,7.921875,23128.85,111.196394231,96.0,16.6881959707,52101,37.11375,3483.04,2015-01-05,2016-03-28
478,4184,MUSCATINE,708.75,8.05397727273,8247.73,93.7242045455,70.0,15.0017316017,52761,31.4960227273,1533.44,2015-01-06,2016-03-22
479,4185,GRINNELL,1320.5,10.0801526718,14207.93,108.457480916,79.0,15.8555288986,50112,36.3309923664,2889.87,2015-01-06,2016-03-22
480,4186,DES MOINES,439.98,4.03651376147,6243.89,57.2833944954,77.0,18.9705570583,50321,19.1232110092,2218.33,2015-01-07,2016-03-30
481,4189,MANCHESTER,702.8,9.4972972973,8185.74,110.618108108,28.0,14.2576994852,52057,37.2122972973,1334.8,2015-01-05,2016-03-28
482,4190,JEFFERSON,804.0,5.78417266187,10805.34,77.7362589928,37.0,15.4885782802,50129,25.9720863309,1952.13,2015-01-15,2016-03-24
483,4191,PELLA,1068.51,19.7872222222,13200.97,244.462407407,63.0,18.5261737678,50219,83.477962963,787.9,2015-01-06,2016-03-22
484,4192,BETTENDORF,661.5,10.5,7527.6,119.485714286,82.0,14.0906424792,52722,39.8692063492,1204.22,2015-01-05,2016-03-28
485,4193,HARTLEY,486.9,3.52826086957,6397.48,46.3585507246,71.0,15.4035188061,51346,15.4980434783,1135.54,2015-01-05,2016-03-28
486,4194,NEWTON,1419.75,13.3938679245,15472.6,145.967924528,50.0,12.7456783468,50208,48.9658490566,2064.21,2015-01-05,2016-03-28
487,4195,TOLEDO,720.0,6.85714285714,8658.39,82.4608571429,86.0,16.4105941043,52342,27.5328571429,1694.22,2015-01-05,2016-03-28
488,4196,DAVENPORT,2080.05,20.1946601942,18026.79,175.017378641,82.0,14.2490268146,52806,58.4106796117,2651.92,2015-01-13,2016-03-30
489,4197,SERGEANT BLUFF,1131.75,7.20859872611,12836.69,81.7623566879,97.0,15.0495541401,51054,27.4015923567,2824.49,2015-01-07,2016-03-30
490,4200,SIOUX CITY,1077.0,11.4574468085,11271.82,119.912978723,97.0,14.870070922,51108,41.0607446809,1584.92,2015-01-08,2016-03-31
491,4201,SIOUX CITY,740.25,5.60795454545,9104.43,68.9729545455,97.0,14.6933477633,51109,23.0204545455,1690.71,2015-01-12,2016-03-21
492,4202,SIOUX CITY,1263.0,11.0789473684,17069.84,149.735438596,97.0,15.2017042607,51106,50.1121929825,2672.4,2015-01-07,2016-03-30
493,4203,WAVERLY,1836.5,12.0032679739,21771.74,142.298954248,9.0,14.4299377529,50677,47.6246405229,5215.66,2015-01-07,2016-03-23
494,4204,CLINTON,691.5,8.13529411765,8633.24,101.567529412,23.0,13.3715182073,52733,33.9151764706,2016.15,2015-01-07,2016-03-30
495,4205,MARSHALLTOWN,662.75,8.83666666667,7779.01,103.720133333,64.0,12.6989714286,50158,34.7005333333,1100.4,2015-01-07,2016-03-23
496,4209,GRIMES,4753.5,14.1053412463,64904.34,192.594480712,77.0,15.1650967924,50111,64.5085459941,12327.78,2015-01-05,2016-03-28
497,4210,STORM LAKE,116.25,8.30357142857,2891.22,206.515714286,11.0,27.5879251701,50588,68.8542857143,512.52,2015-01-06,2016-03-31
498,4214,WATERLOO,1483.08,7.19941747573,23850.46,115.778932039,7.0,18.7409992818,50703,38.6198058252,4742.43,2015-01-05,2016-03-28
499,4222,EVANSDALE,778.34,5.05415584416,9310.6,60.4584415584,7.0,17.7042147759,50707,20.2267532468,1541.4,2015-01-07,2016-03-29
500,4223,EVANSDALE,725.8,5.41641791045,9075.6,67.728358209,7.0,16.3795024876,50707,22.607238806,1763.98,2015-01-21,2016-03-31
501,4228,VINTON,2313.9,13.5315789474,27670.01,161.812923977,6.0,12.0765295182,52349,53.9877777778,6819.0,2015-01-15,2016-03-24
502,4229,HARLAN,3637.5,60.625,32464.02,541.067,83.0,12.2154920635,51537,183.752333333,3287.16,2015-01-07,2016-03-29
503,4230,CLIVE,697.25,7.33947368421,7352.94,77.3993684211,77.0,13.9027568922,50325,25.9090526316,2605.85,2015-01-06,2016-03-29
504,4231,LE MARS,1277.75,14.1972222222,12090.82,134.342444444,75.0,12.5848042328,51031,45.2487777778,2396.58,2015-01-13,2016-03-22
505,4232,MORAVIA,380.75,6.56465517241,6508.94,112.223103448,4.0,17.5590968801,52571,37.4634482759,827.25,2015-01-06,2016-03-29
506,4233,CRESCO,2091.0,16.5952380952,22786.77,180.847380952,45.0,13.8673318216,52136,61.0043650794,11180.36,2015-01-06,2016-03-29
507,4234,SPENCER,1230.6,15.3825,13087.66,163.59575,21.0,11.3177752976,51301,54.895375,1394.82,2015-01-05,2016-03-28
508,4235,WEBSTER CITY,523.75,9.69907407407,6226.44,115.304444444,40.0,14.3988007055,50595,38.5168518519,1104.93,2015-01-07,2016-03-29
509,4236,EAGLE GROVE,2403.75,12.6513157895,26935.51,141.765842105,99.0,15.6349072682,50533,48.1708947368,4308.52,2015-01-07,2016-03-30
510,4239,SPIRIT LAKE,1005.25,10.5815789474,11336.14,119.327789474,30.0,12.2186666667,51360,39.9247368421,2171.4,2015-01-05,2016-03-28
511,4246,SHENANDOAH,565.75,9.75431034483,5508.76,94.9786206897,73.0,12.8977832512,51601,32.0744827586,1035.76,2015-01-08,2016-03-31
512,4247,BELMOND,1030.25,7.25528169014,11610.68,81.7653521127,nan,14.8660127431,50421,27.4564084507,2326.95,2015-01-07,2016-03-30
513,4248,SHELDON,1426.2,62.0086956522,14292.4,621.408695652,71.0,12.9283643892,51201,207.334782609,2420.72,2015-01-05,2015-05-11
514,4249,CLARINDA,561.75,8.77734375,5968.02,93.2503125,73.0,12.2571651786,51632,31.3415625,1039.71,2015-01-05,2016-03-28
515,4250,ELDORA,605.75,9.61507936508,6651.25,105.575396825,42.0,13.7843688587,50627,35.4331746032,1194.09,2015-01-08,2016-03-31
516,4251,AMES,833.06,6.03666666667,13496.54,97.8010144928,85.0,25.1120482211,50014,32.7142028986,3300.52,2015-01-07,2016-03-16
517,4252,MONTICELLO,978.8,6.52533333333,11672.03,77.8135333333,53.0,15.5151119048,52310,26.0042,1856.07,2015-01-07,2016-03-30
518,4253,WINTERSET,3151.5,26.2625,28568.7,238.0725,61.0,14.1133253968,50273,80.8,20017.56,2015-01-06,2016-03-22
519,4254,EMMETSBURG,916.1,10.4102272727,10541.67,119.791704545,74.0,13.0974025974,50536,39.9711363636,2232.76,2015-01-08,2016-03-28
520,4255,ORANGE CITY,3422.32,21.7982165605,40616.0,258.700636943,84.0,16.5409364128,51041,87.641656051,5981.54,2015-01-06,2016-03-29
521,4256,SIOUX CENTER,1527.25,19.090625,24102.35,301.279375,84.0,18.0991071429,51250,100.4555,5351.97,2015-01-08,2016-03-31
522,4258,BURLINGTON,1413.0,14.4183673469,14430.83,147.253367347,29.0,14.4476093294,52601,51.2671428571,8305.41,2015-01-07,2016-03-30
523,4260,OSCEOLA,1555.75,18.9725609756,23309.75,284.265243902,20.0,18.2778861789,50213,95.0518292683,2009.49,2015-01-07,2016-03-30
524,4265,WATERLOO,1399.49,5.53158102767,25209.6,99.642687747,7.0,20.8439323358,50702,33.2475889328,6373.71,2015-01-07,2016-03-30
525,4266,SHENANDOAH,605.1,9.60476190476,8263.98,131.174285714,73.0,14.4108012094,51601,43.9666666667,2215.86,2015-01-07,2016-03-30
526,4267,ANITA,570.5,5.00438596491,7513.93,65.9116666667,15.0,15.0242105263,50020,21.9865789474,2019.7,2015-01-06,2016-03-29
527,4268,ALGONA,1742.5,12.9074074074,17921.11,132.748962963,55.0,16.2562821869,50511,45.6711111111,4503.65,2015-01-15,2016-03-17
528,4269,TIPTON,1693.75,5.39410828025,20819.87,66.3053184713,16.0,15.7498024074,52772,22.2060191083,4327.43,2015-01-06,2016-03-29
529,4271,CENTERVILLE,459.25,9.185,6918.88,138.3776,4.0,17.2554666667,52544,46.217,1165.62,2015-01-06,2016-03-29
530,4272,ESTHERVILLE,1025.25,15.0772058824,11397.13,167.604852941,32.0,14.415,51334,56.6710294118,2387.97,2015-01-07,2016-02-24
531,4273,DES MOINES,1016.18,2.886875,15828.33,44.9668465909,77.0,19.2206347011,50317,15.0004829545,2551.8,2015-01-08,2016-03-24
532,4274,RUTHVEN,270.5,6.7625,2921.39,73.03475,74.0,13.444452381,51358,24.3925,778.25,2015-01-05,2016-03-21
533,4275,KNOXVILLE,1005.38,18.6181481481,11085.92,205.294814815,63.0,14.4424747053,50138,68.7277777778,1715.14,2015-01-05,2016-03-21
534,4277,LE MARS,2328.47,8.81996212121,36634.82,138.768257576,75.0,20.8174674138,51031,46.2952651515,8122.68,2015-01-06,2016-03-29
535,4279,KEOTA,178.48,4.95777777778,2054.85,57.0791666667,54.0,15.3098743386,52248,19.06,328.77,2015-01-05,2016-03-28
536,4283,MARION,558.88,6.89975308642,7273.09,89.7912345679,57.0,16.2694826573,52302,29.9444444444,2177.1,2015-01-05,2016-03-28
537,4284,IOWA FALLS,726.0,16.5,7292.01,165.7275,42.0,13.6193073593,50126,55.7877272727,2080.92,2015-01-06,2016-03-29
538,4285,NEW HAMPTON,1130.5,11.6546391753,12261.64,126.408659794,19.0,12.8802110947,50659,42.1962886598,4182.32,2015-01-21,2016-03-30
539,4289,WAUKON,903.0,10.5,9784.11,113.76872093,3.0,13.9356146179,52172,38.3946511628,2722.54,2015-01-06,2016-03-29
540,4291,CRESTON,1645.5,5.29099678457,25211.94,81.0673311897,88.0,15.3321926198,50801,27.0547588424,4772.89,2015-01-06,2016-03-29
541,4293,EDDYVILLE,196.25,8.53260869565,2858.44,124.28,90.0,17.9844927536,52553,41.5195652174,358.72,2015-01-06,2016-03-29
542,4296,KEOSAUQUA,874.71,5.71705882353,11855.86,77.4892810458,89.0,15.7121859997,52565,25.8716339869,3183.12,2015-01-06,2016-03-29
543,4297,CEDAR RAPIDS,1716.07,6.94765182186,27002.94,109.323643725,57.0,19.722984384,52402,36.6467206478,8142.62,2015-01-13,2016-03-15
544,4298,DYSART,307.5,9.91935483871,3873.3,124.94516129,86.0,12.7218740399,52224,41.7696774194,821.1,2015-01-06,2016-03-29
545,4299,CENTRAL CITY,709.9,6.63457943925,7906.47,73.8922429907,57.0,13.6850778816,52214,24.7318691589,1200.65,2015-01-06,2016-03-29
546,4300,OSKALOOSA,980.0,15.3125,16161.38,252.5215625,62.0,15.4866220238,52577,84.25015625,8740.01,2015-01-06,2016-02-23
547,4301,DES MOINES,1043.92,6.36536585366,23161.42,141.228170732,77.0,24.4463893883,50320,47.0937804878,5127.16,2015-01-06,2016-03-29
548,4303,MEDIAPOLIS,708.93,2.88182926829,10525.08,42.7848780488,29.0,16.7062670715,52637,14.2702439024,1943.42,2015-01-12,2016-03-28
549,4306,HAMPTON,527.68,2.77726315789,7273.55,38.2818421053,35.0,17.5707900013,50441,12.7946842105,2100.64,2015-01-07,2016-03-22
550,4307,DUNLAP,1022.9,5.49946236559,15216.99,81.8117741935,43.0,18.2998423815,712-2,27.3027956989,4492.24,2015-01-07,2016-03-29
551,4308,CORALVILLE,1534.26,6.44647058824,25532.8,107.280672269,52.0,20.6797691324,52241,35.8392436975,6439.69,2015-01-06,2016-03-29
552,4310,CHEROKEE,801.25,7.70432692308,10640.49,102.312403846,18.0,14.5205723443,51012,34.3893269231,1655.33,2015-01-06,2016-03-22
