,Store Number,City,2015 Sales,2015 Sales mean,County Number,Price Per Liter mean,Zip Code,2015 Volume Sold Liters,2015 Volume Sold Liters mean,2015 Profit Margin mean,2015 Sales Q1,2016 Sales Q1,First Date,Last Date
915,4783,EMMETSBURG,812.0,29.0,74,3.53816326531,50536,7.18285714286,244.5,8.73214285714,83.78,420.78,2015-01-13,2016-03-15
916,4785,AVOCA,951.96,33.9985714286,78,3.66477324263,51521,20.2328571429,271.8,9.70714285714,235.58,281.92,2015-04-08,2016-03-30
917,4786,WINTERSET,381.4,16.5826086957,61,2.84105762595,50273,10.02,142.12,6.17913043478,111.68,257.28,2015-01-13,2016-03-29
918,4787,SWISHER,732.67,14.6534,52,2.20838095238,52338,9.3086,353.25,7.065,378.42,609.9,2015-01-07,2016-03-30
919,4788,CEDAR RAPIDS,824.86,29.4592857143,57,2.81496598639,52405,7.7925,303.75,10.8482142857,216.04,1085.28,2015-02-12,2016-03-31
920,4789,BUSSEY,196.94,13.1293333333,63,1.23828571429,50044,5.468,207.0,13.8,99.36,638.6,2015-01-08,2016-01-14
921,4790,MEDIAPOLIS,181.33,5.84935483871,29,2.27295132994,52405,3.15741935484,98.95,3.19193548387,39.18,304.62,2015-01-06,2016-03-29
922,4791,SIOUX CITY,698.26,43.64125,97,4.81595238095,51106,19.23,147.0,9.1875,254.9,569.92,2015-01-13,2016-03-15
923,4792,DE SOTO,426.12,30.4371428571,25,2.8719047619,50069,11.4342857143,152.1,10.8642857143,4.2,500.57,2015-01-21,2016-03-01
924,4794,BURLINGTON,7998.61,12.8388603531,29,3.48072728803,52601,4.29210272873,2399.52,3.85155698234,2317.44,586.6,2015-01-07,2016-02-09
925,4795,DES MOINES,2654.28,44.9877966102,77,3.14270648372,50317,24.8115254237,850.5,14.4152542373,402.86,586.62,2015-01-07,2016-03-29
926,4796,DES MOINES,463.22,27.2482352941,77,2.85930905696,50321,4.70117647059,178.5,10.5,24.8,288.47,2015-01-08,2016-03-24
927,4797,DES MOINES,1185.9,30.4076923077,77,2.67002577669,50316,13.621025641,474.0,12.1538461538,386.32,407.93,2015-02-16,2016-03-14
928,4798,DES MOINES,794.52,36.1145454545,77,3.65861471861,50320,18.4636363636,259.5,11.7954545455,128.72,63.14,2015-01-16,2016-03-28
929,4799,DES MOINES,460.35,18.414,77,2.42346666667,50317,15.498,207.75,8.31,292.82,598.95,2015-05-05,2016-02-23
930,4800,DES MOINES,668.78,26.7512,77,2.5784042328,50320,12.648,299.25,11.97,161.0,819.21,2015-01-21,2016-03-09
931,4801,DES MOINES,1904.05,24.7279220779,77,2.56006390435,50311,12.0957142857,802.5,10.4220779221,371.8,474.09,2015-01-05,2016-03-28
932,4802,DES MOINES,4406.98,39.7025225225,77,4.03788550455,50310,15.8565765766,1294.5,11.6621621622,795.74,95.08,2015-01-05,2016-03-21
933,4803,DES MOINES,2377.42,33.4847887324,77,3.27460764588,50313,11.934084507,762.0,10.7323943662,559.82,139.21,2015-01-28,2016-03-09
934,4804,DES MOINES,2338.82,36.5440625,77,3.44876984127,50312,12.320625,787.5,12.3046875,484.28,547.54,2015-01-12,2016-03-21
935,4805,FORT DODGE,2664.2,15.224,94,3.46640951187,50501,7.9752,963.73,5.50702857143,556.17,61.28,2015-01-16,2016-03-07
936,4806,WEST LIBERTY,1928.38,27.1602816901,70,3.80908562486,52776,16.4909859155,572.0,8.05633802817,362.64,579.96,2015-02-04,2016-03-02
937,4807,WILLIAMSBURG,3527.95,21.7774691358,48,2.10754976064,52361,16.9378395062,1971.5,12.1697530864,859.2,479.32,2015-01-15,2016-03-28
938,4808,COUNCIL BLUFFS,959.92,16.5503448276,78,2.34229064039,51501,3.9,428.35,7.38534482759,295.66,34957.17,2015-01-06,2016-03-31
939,4810,ANKENY,2088.7,20.2786407767,77,2.99979500497,50021,7.18029126214,617.67,5.9967961165,454.77,61.94,2015-01-27,2016-03-29
940,4811,LOVILIA,112.44,10.2218181818,68,2.49151515152,50150,6.63636363636,48.15,4.37727272727,37.06,151.34,2015-01-13,2016-03-15
941,4813,GRAND MOUND,430.35,8.78265306122,23,2.95119993862,52751,7.71040816327,244.33,4.98632653061,39.2,424.85,2015-02-11,2016-03-23
942,4817,KNOXVILLE,792.5,15.85,63,2.40711838076,50138,8.681,342.3,6.846,214.85,72.04,2015-01-08,2015-02-19
943,4818,DECORAH,2422.1,26.327173913,96,3.17228476536,52101,11.5505434783,835.57,9.0822826087,760.86,1298.81,2015-01-27,2016-03-28
944,4819,ALTOONA,1942.8,6.58576271186,77,3.13968893309,50009,2.30972881356,913.27,3.09583050847,587.08,66.64,2015-01-06,2016-03-29
945,4820,INWOOD,1586.27,10.4359868421,60,2.74757779866,51240,5.88598684211,594.3,3.90986842105,331.26,610.02,2015-03-10,2016-03-22
946,4821,OSKALOOSA,639.18,27.7904347826,62,2.78421670117,52577,7.13347826087,254.7,11.0739130435,287.08,11.1,2015-02-24,2016-03-29
947,4823,CRESTON,277.58,7.50216216216,88,1.96925851464,50801,5.46702702703,185.25,5.00675675676,107.39,16.63,2015-01-15,2016-03-24
948,4824,CRESTON,822.64,24.1952941176,88,3.26568287921,50801,11.1311764706,256.7,7.55,274.39,659.2,2015-02-18,2016-03-16
949,4825,OSCEOLA,781.42,15.9473469388,20,2.31551668286,50213,7.13714285714,329.0,6.71428571429,207.16,66.94,2015-01-05,2016-03-21
950,4827,IOWA CITY,4111.91,29.5820863309,52,4.0068745004,52240,6.71697841727,1216.2,8.74964028777,931.78,532.39,2015-06-24,2016-03-30
951,4828,MARSHALLTOWN,1047.9,43.6625,64,3.47189153439,50158,27.1675,357.6,14.9,291.32,67.0,2015-01-06,2016-03-15
952,4829,DES MOINES,157021.7,85.5238017429,77,4.08455284639,50314,27.0550054466,50792.74,27.6648910675,35409.07,831.92,2015-01-06,2016-03-08
953,4831,BOONE,362.13,9.28538461538,8,3.08954415954,50036,7.18179487179,191.8,4.91794871795,46.81,54.98,2015-01-05,2016-03-28
954,4836,IOWA CITY,1942.83,24.9080769231,52,3.64561133048,52240,10.0644871795,575.03,7.37217948718,589.55,121.73,2015-01-27,2016-03-22
955,4837,IOWA CITY,1992.72,24.0086746988,52,3.19598951361,52240,11.2284337349,652.52,7.86168674699,484.21,61.18,2015-01-05,2016-01-25
956,4838,OGDEN,383.15,29.4730769231,8,3.09492063492,50212,10.9523076923,101.4,7.8,19.12,382.8,2015-01-06,2016-03-29
957,4839,Northwood,1980.75,18.8642857143,98,2.57583872379,50459,17.9026666667,1134.08,10.8007619048,444.3,32.24,2015-01-06,2016-03-22
958,4840,WATERLOO,1747.09,17.2979207921,7,4.68411439076,50707,5.08415841584,400.45,3.96485148515,294.75,40.54,2015-01-07,2016-03-30
959,4841,DAVENPORT,829.76,21.2758974359,82,4.00477411477,52804,6.25179487179,219.75,5.63461538462,223.12,358.84,2015-03-23,2016-03-21
960,4843,MUSCATINE,343.77,9.29108108108,70,4.22023487773,52761,0.178108108108,92.38,2.49675675676,30.83,366.25,2015-01-05,2016-03-28
961,4844,IOWA CITY,327.9,7.12826086957,52,3.19799250767,52240,4.79195652174,127.55,2.77282608696,121.54,245.36,2015-01-22,2016-02-25
962,4845,CEDAR RAPIDS,1401.79,28.6079591837,57,4.10101669239,52401,5.99510204082,406.45,8.29489795918,162.61,836.66,2015-01-05,2016-02-22
963,4846,ONAWA,628.69,22.4532142857,67,2.87069727891,51040,6.5775,201.6,7.2,282.78,366.36,2015-01-28,2016-03-09
964,4847,LECLAIRE,3441.35,15.1601321586,82,3.43560294748,52753,6.39370044053,1258.43,5.54374449339,1380.9,568.8,2015-01-08,2016-03-10
965,4848,WINTERSET,781.04,10.8477777778,61,2.66327085181,50273,7.17708333333,315.55,4.38263888889,185.96,252.57,2015-01-05,2016-03-28
966,4849,DES MOINES,1797.34,89.867,77,8.2772962963,50314,42.84,249.0,12.45,234.32,220.29,2015-01-26,2016-01-04
967,4852,CEDAR RAPIDS,446.45,20.2931818182,57,2.41917141338,52404,13.2772727273,181.03,8.22863636364,101.18,25.42,2015-02-24,2016-03-22
968,4853,JOHNSTON,563.89,12.8156818182,77,2.83314672178,50131,3.1425,182.05,4.1375,21.91,139.21,2015-04-16,2016-03-10
969,4854,ARMSTRONG,526.44,37.6028571429,32,2.88252456538,50514,14.85,195.0,13.9285714286,153.72,292.7,2015-02-24,2016-03-15
970,4855,STRAWBERRY POINT,238.36,59.59,22,3.81862433862,52076,43.11,87.0,21.75,58.32,662.26,2015-01-05,2016-03-28
971,4856,LISBON,1316.77,11.9706363636,57,2.08203679654,52253,9.88527272727,740.6,6.73272727273,341.43,1016.99,2015-04-02,2016-01-21
972,4857,WEST BURLINGTON,408.83,10.4828205128,29,3.3005228801,52655,3.85564102564,141.1,3.61794871795,132.36,307.49,2015-02-03,2016-03-22
973,4858,WEST BURLINGTON,123.53,6.86277777778,29,3.03468474427,52655,4.72166666667,43.15,2.39722222222,4.7,2039.53,2015-03-05,2016-03-31
974,4859,BURLINGTON,666.95,18.5263888889,29,2.76512345679,52601,13.6813888889,263.5,7.31944444444,260.66,88.51,2015-01-07,2016-03-30
975,4860,CEDAR RAPIDS,4102.52,21.8219148936,57,4.1438311759,52404,4.89335106383,890.65,4.7375,385.39,354.32,2015-01-06,2016-03-29
976,4861,CEDAR RAPIDS,958.19,9.77744897959,57,2.50634250357,52404,2.73571428571,421.46,4.3006122449,250.59,75.07,2015-02-11,2016-03-29
977,4862,KINGSLEY,684.86,18.0226315789,75,1.96676691729,51028,15.5494736842,375.75,9.88815789474,215.64,161.34,2015-02-17,2016-02-02
978,4864,CLINTON,3760.31,29.1496899225,23,4.05380386128,52733,11.3156589147,1113.97,8.63542635659,1164.45,210.15,2015-01-16,2016-03-30
979,4866,COUNCIL BLUFFS,2188.2,8.93142857143,78,3.4457840906,51501,1.12448979592,734.9,2.99959183673,545.94,124.22,2015-01-08,2016-03-24
980,4867,COUNCIL BLUFFS,1264.7,21.0783333333,78,2.70236459154,51501,2.2665,523.58,8.72633333333,415.12,95.76,2015-01-06,2016-03-22
981,4868,WAUKEE,1269.01,20.4679032258,25,3.1202016129,50263,8.99322580645,424.52,6.84709677419,309.4,64.11,2015-01-13,2016-03-08
982,4869,GUTTENBERG,2137.22,13.8780519481,22,3.13787981859,52052,8.47214285714,811.1,5.26688311688,743.69,772.5,2015-01-26,2016-03-21
983,4872,EARLHAM,646.65,20.2078125,61,2.43020647983,50072,3.8259375,272.97,8.5303125,221.87,359.56,2015-01-08,2016-03-24
984,4873,GRANGER,723.35,16.0744444444,25,2.19362962963,50109,8.58955555556,326.36,7.25244444444,285.96,92.0,2015-01-06,2016-03-29
985,4874,MOUNT PLEASANT,1083.7,3.94072727273,44,3.18893842825,52641,1.64538181818,525.9,1.91236363636,265.54,918.14,2015-01-27,2016-03-22
986,4876,HIAWATHA,2801.42,24.360173913,57,2.7205959596,52233,2.25365217391,1034.95,8.99956521739,1042.62,93.47,2015-01-15,2015-03-05
987,4877,CLIVE,5189.19,28.3562295082,77,4.17725388152,50325,9.63267759563,1429.3,7.81038251366,1342.59,1323.36,2015-01-06,2016-03-15
988,4878,PRIMGHAR,1716.51,19.0723333333,71,2.5776366843,51245,1.62322222222,580.85,6.45388888889,221.16,650.58,2015-09-16,2015-09-16
989,4879,SIOUX CITY,6024.6,27.1378378378,97,3.99522076004,51106,7.85220720721,2029.03,9.13977477477,1009.24,172.96,2015-01-06,2016-03-22
990,4880,ANITA,282.34,25.6672727273,15,2.80077922078,50020,5.91818181818,116.1,10.5545454545,1.6,815.35,2015-01-14,2016-03-16
991,4881,COON RAPIDS,1360.61,16.0071764706,14,2.91005042017,50058,4.28317647059,556.95,6.55235294118,432.13,412.88,2015-02-04,2016-02-24
992,4882,ST CHARLES,317.16,15.1028571429,61,1.23833711262,50240,24.7114285714,217.8,10.3714285714,188.32,290.78,2015-02-05,2016-03-31
993,4883,SIGOURNEY,444.9,4.99887640449,54,2.14134742286,52591,2.5391011236,319.49,3.5897752809,74.81,164.66,2015-02-24,2016-03-22
994,4884,SIOUX CITY,907.86,26.7017647059,97,3.5243837535,51106,4.00382352941,319.25,9.38970588235,107.08,179.29,2015-01-06,2016-03-29
995,4885,ZWINGLE,1049.41,26.23525,49,3.21128379832,52079,8.44075,372.74,9.3185,314.88,306.06,2015-01-13,2016-03-08
996,4887,WEST DES MOINES,711.51,25.4110714286,77,2.94005668934,50266,8.71214285714,232.9,8.31785714286,153.55,76.48,2015-01-15,2016-03-10
997,4888,SERGEANT BLUFF,1808.23,12.8243262411,97,3.26060030395,51054,3.78411347518,582.27,4.12957446809,431.41,449.99,2015-01-06,2016-03-15
998,4890,URBANDALE,594.02,19.1619354839,77,2.80508960573,50323,11.9212903226,200.3,6.46129032258,262.64,619.92,2015-01-07,2016-02-17
999,4891,SIBLEY,3707.02,18.261182266,72,2.76654911087,51249,10.8999014778,1423.05,7.01009852217,1092.66,10.65,2015-01-12,2016-03-14
1000,4892,DAVENPORT,2441.19,8.90945255474,82,3.71304334924,52802,1.80394160584,769.36,2.80788321168,770.7,104.5,2015-01-07,2016-02-24
1001,4893,WEST DES MOINES,837.69,12.6922727273,77,2.33972582973,50265,4.87636363636,418.35,6.33863636364,276.45,590.5,2015-02-10,2016-03-28
1002,4895,CEDAR RAPIDS,2316.85,16.9113138686,57,4.58577500625,52402,4.49197080292,564.91,4.12343065693,568.32,34.45,2015-03-16,2016-03-14
1003,4896,HARPERS FERRY,436.71,10.1560465116,3,2.38260418488,52146,9.56395348837,222.86,5.18279069767,0.12,83.83,2015-01-05,2016-03-28
1004,4897,BURLINGTON,4479.56,26.5062721893,29,3.57585485739,52601,7.7874556213,1321.75,7.82100591716,944.74,277.91,2015-01-15,2016-03-31
1005,4898,BURLINGTON,1729.86,24.0258333333,29,4.30742283951,52601,7.57666666667,356.1,4.94583333333,443.45,164.08,2015-01-15,2016-03-09
1006,4899,GRAETTINGER,811.36,10.5371428571,74,2.05019583591,51342,7.03454545455,454.75,5.90584415584,196.62,158.24,2015-01-13,2016-03-30
1007,4900,WATERLOO,2179.63,11.2352061856,7,3.56720560587,50703,2.94551546392,801.63,4.13211340206,646.4,177.8,2015-01-15,2016-03-31
1008,4901,POLK CITY,3905.87,26.0391333333,77,2.70930582011,50226,12.9497333333,1716.0,11.44,984.81,128.32,2015-01-12,2016-03-28
1009,4902,WATERLOO,1685.42,14.0451666667,7,3.38802312815,50703,5.03533333333,570.93,4.75775,202.45,49.54,2015-01-05,2016-03-21
1010,4904,LARCHWOOD,1209.35,8.7634057971,60,2.83905679053,51241,4.82311594203,620.55,4.49673913043,324.67,83.95,2015-01-13,2016-03-31
1011,4905,ROCKWELL CITY,372.29,5.90936507937,13,1.47404824893,50579,3.90619047619,325.62,5.16857142857,66.41,31.56,2015-01-08,2016-03-31
1012,4907,CEDAR FALLS,1535.07,15.9903125,7,2.75886799223,50613,3.8534375,630.28,6.56541666667,497.94,106.98,2015-01-08,2016-03-24
1013,4908,ELKADER,880.23,10.867037037,22,2.56464826086,52043,13.5735802469,549.63,6.78555555556,291.6,522.59,2015-01-08,2016-03-17
1014,4909,ROCK VALLEY,2182.14,28.7123684211,84,3.74230785297,51247,12.8698684211,754.9,9.93289473684,315.85,100.88,2015-01-06,2016-03-29
1015,4910,WATERLOO,2557.73,22.2411304348,7,4.12071256039,50702,4.8132173913,708.82,6.16365217391,851.89,276.56,2015-01-05,2016-03-28
1016,4911,PRINCETON,332.21,9.77088235294,82,1.58962807345,52768,2.775,221.29,6.50852941176,74.78,637.4,2015-01-08,2016-03-24
1017,4912,ELDRIDGE,704.61,23.487,82,3.28896296296,52748,6.347,219.9,7.33,76.32,220.16,2015-01-12,2016-03-28
1018,4914,CEDAR FALLS,1463.07,15.9029347826,7,1.99675983437,50613,9.72913043478,755.55,8.2125,149.94,63.08,2015-01-06,2016-03-29
1019,4915,BETTENDORF,209.54,12.3258823529,82,3.05090061271,52722,8.51941176471,84.31,4.95941176471,7.04,81.03,2015-01-28,2015-12-22
1020,4917,PERRY,318.52,7.23909090909,25,2.19653571566,50220,2.32477272727,200.09,4.5475,132.3,667.72,2015-01-06,2015-03-31
1021,4919,ALTOONA,805.84,21.2063157895,77,2.67859649123,50009,4.34263157895,285.51,7.51342105263,27.89,229.5,2015-01-22,2016-03-24
1022,4921,CEDAR RAPIDS,595.44,8.62956521739,57,2.59333494853,52404,8.04115942029,316.46,4.58637681159,139.8,52.11,2015-01-28,2016-02-17
1023,4923,AURELIA,332.82,36.98,18,2.91576719577,51005,10.4733333333,139.5,15.5,9.2,68.88,2015-01-07,2016-03-30
1024,4924,NASHUA,845.24,14.3261016949,19,2.69970675276,50658,9.6786440678,385.55,6.53474576271,183.62,414.47,2015-01-05,2016-03-28
1025,4925,URBANDALE,558.25,14.3141025641,77,2.91215805471,50266,9.12615384615,195.86,5.02205128205,103.78,572.75,2015-01-06,2016-03-29
1026,4926,DES MOINES,657.2,8.53506493506,77,3.25737064523,50322,2.44220779221,200.0,2.5974025974,76.72,191.04,2015-02-04,2016-02-17
1027,4927,WEST DES MOINES,249.74,4.80269230769,77,1.86115358104,50265,4.19076923077,150.6,2.89615384615,50.31,473.06,2015-01-27,2016-03-22
1028,4929,ADEL,168.24,42.06,25,4.37555555556,50003,11.04,45.0,11.25,142.0,435.23,2015-01-06,2016-03-29
1029,4930,BOONE,707.16,39.2866666667,8,3.19506760729,50036,20.5522222222,221.2,12.2888888889,165.68,491.66,2015-01-15,2016-02-04
1030,4932,CEDAR FALLS,2023.58,22.9952272727,7,2.78233390452,50613,7.78,711.81,8.08875,439.51,102.34,2015-01-14,2016-02-29
1031,4933,BURLINGTON,460.76,27.1035294118,29,3.15527544351,52601,4.42588235294,164.7,9.68823529412,247.04,102.83,2015-01-13,2016-03-22
1032,4934,SPRINGVILLE,710.14,33.8161904762,57,2.19235071807,52336,30.6228571429,361.5,17.2142857143,161.1,124.2,2015-01-05,2016-03-31
1033,4935,WATERLOO,3534.11,27.610234375,7,3.14887618456,50703,4.22890625,1706.66,13.33328125,652.69,328.93,2015-01-15,2016-03-30
1034,4937,SHENANDOAH,356.36,20.9623529412,73,2.77401182695,51601,22.1876470588,179.85,10.5794117647,23.12,849.16,2015-01-05,2015-07-13
1035,4938,HAZLETON,800.78,29.6585185185,10,3.340819126,50641,9.96518518519,251.9,9.32962962963,182.8,218.92,2015-01-21,2016-03-30
1036,4940,CAMBRIDGE,157.39,4.25378378378,77,1.92592520692,50046,2.98162162162,110.46,2.98540540541,34.36,1150.53,2015-01-07,2016-03-30
1037,4941,URBANDALE,1344.39,15.8163529412,77,2.75449112979,50322,5.38658823529,482.05,5.67117647059,411.17,278.39,2015-01-21,2016-03-09
1038,4942,DES MOINES,871.18,28.1025806452,77,3.44655401946,50309,4.68580645161,249.6,8.05161290323,246.6,0.12,2015-01-08,2016-03-24
1039,4943,ELDON,787.83,23.8736363636,90,3.7482972583,52554,7.16515151515,238.5,7.22727272727,164.18,4161.49,2015-01-08,2016-03-31
1040,4944,MARTENSDALE,553.98,32.5870588235,91,4.69684407096,50160,11.7070588235,121.5,7.14705882353,90.72,316.07,2015-01-07,2016-03-30
1041,4945,OSAGE,1659.11,4.75389684814,66,2.57822313664,50461,3.3029512894,907.22,2.59948424069,371.48,739.7,2015-01-26,2016-03-21
1042,4947,CEDAR FALLS,2648.81,7.48251412429,7,2.71082073083,50647,2.93994350282,1199.06,3.38717514124,497.19,123.76,2015-01-07,2016-03-16
1043,4948,WHEATLAND,116.04,6.10736842105,23,2.15788011696,52777,3.77,78.12,4.11157894737,44.53,1191.03,2015-01-05,2016-03-14
1044,4949,DAVENPORT,577.54,8.75060606061,82,1.74078463203,52802,3.6946969697,425.96,6.45393939394,210.06,307.28,2015-01-21,2016-02-17
1045,4950,CEDAR RAPIDS,712.63,12.9569090909,57,2.44376048758,52403,5.70636363636,306.89,5.57981818182,203.04,192.4,2015-01-08,2016-03-31
1046,4952,DAVENPORT,1680.78,27.5537704918,82,3.63499420434,52804,1.57918032787,465.3,7.62786885246,259.58,207.26,2015-01-20,2016-03-29
1047,4953,LOST NATION,545.05,22.7104166667,23,4.06359292328,52254,13.3791666667,170.27,7.09458333333,146.78,190.88,2015-01-15,2016-02-29
1048,4956,CEDAR RAPIDS,954.64,11.2310588235,57,2.25645704949,52405,6.54858823529,467.77,5.50317647059,131.71,244.88,2015-01-14,2016-03-16
1049,4957,WALL LAKE,562.64,56.264,81,5.68412698413,51466,28.512,103.5,10.35,97.0,88.4,2015-02-04,2016-03-24
1050,4958,CEDAR FALLS,2168.56,11.0079187817,7,2.75350686924,50613,3.61954314721,768.63,3.9016751269,349.2,411.1,2015-02-03,2016-03-22
1051,4959,CEDAR FALLS,4240.06,24.509017341,7,2.70469392767,50613,12.020982659,1897.2,10.9664739884,408.95,821.12,2015-02-23,2015-11-16
1052,4960,AMES,679.37,26.1296153846,85,2.44858974359,50010,-1.9,493.5,18.9807692308,107.17,40.09,2015-01-12,2016-03-21
1053,4962,DAVENPORT,5953.97,42.8343165468,82,3.8471218523,52803,8.89726618705,2257.15,16.2384892086,1253.46,2359.02,2015-02-09,2016-03-14
1054,4967,BLUE GRASS,1367.12,3.93982708934,82,2.49024401396,52726,1.32541786744,697.83,2.01103746398,188.51,119.22,2015-02-02,2016-03-07
1055,4968,BROOKLYN,314.74,39.3425,79,3.04837301587,52211,18.225,87.0,10.875,5.32,352.08,2015-01-05,2016-03-14
1056,4969,CLEAR LAKE,10782.53,23.5426419214,17,3.29195813405,50428,11.0894978166,4024.75,8.78766375546,2321.38,448.1,2015-02-11,2015-12-02
1057,4970,WEST LIBERTY,1083.11,7.22073333333,70,3.26157336397,52776,3.8038,478.31,3.18873333333,221.65,85.8,2015-01-07,2016-03-30
1058,4971,PLEASANT HILL,3252.38,34.599787234,77,2.77413185132,50327,30.8089361702,1887.95,20.0845744681,282.25,4.8,2015-01-14,2016-03-23
1059,4972,MONONA,935.74,8.13686956522,22,2.61017805383,52159,5.62382608696,450.75,3.91956521739,131.5,1211.06,2015-01-08,2016-03-31
1060,4973,WEST UNION,3002.4,16.0556149733,33,2.24372635527,52175,13.2498930481,1772.13,9.47663101604,378.18,830.34,2015-01-06,2016-03-29
1061,4974,DES MOINES,990.72,18.0130909091,77,3.67240909091,50317,4.54454545455,272.54,4.95527272727,65.64,180.54,2015-01-05,2016-03-14
1062,4978,WATERLOO,1850.67,25.3516438356,7,3.99484018265,50702,11.6380821918,571.95,7.83493150685,557.37,369.1,2015-01-06,2016-03-28
1063,4979,CEDAR RAPIDS,4807.49,17.1696071429,57,3.50027303758,52402,8.44325,1262.79,4.50996428571,1007.03,588.55,2015-01-05,2016-03-07
1064,4980,WASHBURN,374.14,31.1783333333,7,3.83580246914,50702,9.145,141.75,11.8125,62.84,251.94,2015-01-05,2015-02-23
1065,4981,TRAER,474.86,33.9185714286,86,3.72417989418,50675,-5.55571428571,178.3,12.7357142857,62.84,483.8,2015-02-03,2016-03-01
1066,4982,ALTA,491.36,37.7969230769,11,3.20610500611,51002,20.4184615385,143.25,11.0192307692,150.98,115.94,2015-01-13,2016-03-29
1067,4984,MUSCATINE,1552.09,7.6457635468,70,3.79827501141,52761,3.76783251232,519.62,2.5597044335,441.08,88.34,2015-01-08,2016-03-28
1068,4986,FLOYD,3085.97,29.6727884615,34,2.94078148095,50435,14.1845192308,1043.62,10.0348076923,1357.09,230.59,2015-01-05,2016-03-21
1069,4987,AMES,543.01,5.07485981308,85,3.06415809594,50010,1.88644859813,252.49,2.35971962617,253.68,144.55,2015-01-06,2016-03-29
1070,4988,CEDAR FALLS,7963.33,9.05953356086,7,3.60850605937,50613,4.35583617747,2780.32,3.16304891923,1319.26,119.07,2015-01-06,2016-03-29
1071,4989,IOWA CITY,362.36,19.0715789474,52,1.76854497354,52240,6.68894736842,161.8,8.51578947368,111.28,600.06,2015-01-13,2016-03-30
1072,4991,ELKADER,292.54,18.28375,22,1.69901455026,52043,2.485,181.35,11.334375,76.08,442.27,2015-01-26,2016-03-21
1073,4993,KEOKUK,1509.45,17.1528409091,56,2.52524850781,52632,7.51397727273,659.25,7.49147727273,287.28,346.04,2015-01-08,2015-11-24
1074,4995,HARLAN,469.28,8.38,83,1.8862048596,51537,4.38142857143,405.05,7.23303571429,113.14,1266.88,2015-01-15,2016-03-31
1075,4996,DUBUQUE,136.42,22.7366666667,31,3.00314814815,52001,5.38,42.0,7.0,7.84,337.77,2015-01-05,2016-03-28
1076,4997,DES MOINES,4642.63,28.482392638,77,3.44115266011,50309,9.63656441718,1831.45,11.2358895706,1149.17,62.96,2015-01-14,2016-03-30
1077,4998,LAKE CITY,1561.33,16.2638541667,13,1.91852843915,51449,7.78927083333,888.75,9.2578125,313.28,42.56,2015-01-05,2016-03-28
1078,4999,CLARKSVILLE,463.52,14.485,12,2.88696924603,50619,1.288125,186.39,5.8246875,122.27,47.12,2015-01-13,2016-03-15
1079,5001,INDEPENDENCE,2761.33,10.2271481481,10,3.16319306793,50644,5.52,1124.52,4.16488888889,518.92,838.76,2015-01-07,2016-03-30
1080,5003,DAVENPORT,4226.65,26.252484472,82,4.73832785112,52804,13.73,1384.59,8.5999378882,486.2,346.23,2015-01-08,2015-04-09
1081,5004,IDA GROVE,1990.01,13.5374829932,47,1.77751430731,51445,15.0176190476,1290.25,8.77721088435,407.01,1570.21,2015-01-06,2016-03-15
1082,5005,LAURENS,1365.34,9.89376811594,76,1.81747728318,50554,8.22086956522,986.87,7.15123188406,487.37,162.56,2015-01-06,2016-03-29
1083,5007,DENVER,1552.39,16.514787234,9,1.83998697351,50622,14.0556382979,899.25,9.5664893617,318.74,969.17,2015-01-05,2016-03-28
1084,5009,CORALVILLE,802.89,20.07225,52,4.81622222222,52241,12.88225,159.0,3.975,146.69,162.76,2015-01-15,2016-03-31
1085,5010,SAC CITY,931.09,7.33141732283,81,1.81911386077,50583,4.98566929134,743.55,5.85472440945,162.5,182.99,2015-01-06,2016-03-29
1086,5011,WILLIAMSBURG,566.07,9.4345,48,2.59263888889,52361,7.78183333333,285.56,4.75933333333,122.35,126.28,2015-01-28,2016-03-09
1087,5012,PERRY,532.17,7.00223684211,8,3.11704700347,50220,1.20789473684,302.14,3.97552631579,281.91,177.3,2015-01-12,2016-03-28
1088,5013,BETTENDORF,1577.72,15.1703846154,82,2.32244343619,52722,5.43826923077,728.75,7.00721153846,436.17,300.24,2015-01-05,2016-03-28
1089,5014,IOWA CITY,1060.07,19.6309259259,52,5.01070694712,52240,5.91407407407,199.49,3.69425925926,228.31,598.76,2015-01-06,2016-03-29
1090,5017,LANSING,1284.58,10.8862711864,3,2.11373890234,52151,5.49161016949,748.85,6.34618644068,167.2,486.58,2015-01-08,2016-03-31
1091,5018,DAVENPORT,3784.85,19.5095360825,82,3.81305868226,52802,6.19237113402,1201.66,6.19412371134,1023.51,104.02,2015-01-06,2016-03-29
1092,5022,WEST DES MOINES,1116.47,12.9822093023,77,2.7638888157,50265,6.50965116279,428.03,4.97709302326,236.83,290.9,2015-01-08,2016-03-31
1093,5023,CEDAR RAPIDS,235.44,18.1107692308,57,2.51076923077,52404,9.6,114.9,8.83846153846,79.88,203.36,2015-01-06,2016-03-29
1094,5024,CEDAR RAPIDS,193.48,12.8986666667,57,2.0862962963,52404,8.008,124.5,8.3,22.48,9.18,2015-01-07,2016-03-30
1095,5025,CEDAR RAPIDS,301.52,16.7511111111,57,2.08012345679,52403,4.01333333333,157.5,8.75,67.68,246.52,2015-01-07,2016-03-30
1096,5027,SIOUX CITY,2266.43,40.4719642857,97,5.44695294785,51101,3.42642857143,544.5,9.72321428571,278.87,485.06,2015-01-12,2016-03-21
